Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,target
2022-11-29 12:40:00-05:00,11522.3759765625,11526.6337890625,11522.3759765625,11524.640625,2460283,0.0,0.0,1
2022-11-29 12:42:00-05:00,11525.806640625,11528.30859375,11523.7421875,11528.181640625,2062043,0.0,0.0,1
2022-11-29 12:44:00-05:00,11528.451171875,11531.84375,11527.2255859375,11527.4150390625,2892656,0.0,0.0,0
2022-11-29 12:46:00-05:00,11527.1982421875,11528.3134765625,11517.810546875,11518.2734375,2124343,0.0,0.0,0
2022-11-29 12:48:00-05:00,11518.193359375,11522.673828125,11517.73046875,11521.9677734375,1828438,0.0,0.0,1
2022-11-29 12:50:00-05:00,11522.228515625,11528.875,11522.0498046875,11526.46484375,2149361,0.0,0.0,1
2022-11-29 12:52:00-05:00,11526.451171875,11527.326171875,11522.1865234375,11522.1865234375,1754722,0.0,0.0,0
2022-11-29 12:54:00-05:00,11521.931640625,11521.931640625,11519.0234375,11519.6083984375,2065033,0.0,0.0,0
2022-11-29 12:56:00-05:00,11519.2509765625,11526.0615234375,11518.8076171875,11524.44921875,1790942,0.0,0.0,1
2022-11-29 12:58:00-05:00,11523.333984375,11523.5625,11517.431640625,11518.0419921875,2091995,0.0,0.0,0
2022-11-29 13:00:00-05:00,11518.1123046875,11518.919921875,11505.7958984375,11505.9208984375,2446342,0.0,0.0,0
2022-11-29 13:02:00-05:00,11508.1708984375,11513.7080078125,11507.15625,11508.8974609375,2206098,0.0,0.0,1
2022-11-29 13:04:00-05:00,11508.3671875,11508.3671875,11502.2470703125,11507.712890625,2353884,0.0,0.0,0
2022-11-29 13:06:00-05:00,11508.376953125,11510.5751953125,11505.9443359375,11506.6669921875,1314949,0.0,0.0,0
2022-11-29 13:08:00-05:00,11506.294921875,11507.5419921875,11503.7685546875,11504.2333984375,1593019,0.0,0.0,0
2022-11-29 13:10:00-05:00,11504.4130859375,11506.9091796875,11503.345703125,11506.9091796875,1771852,0.0,0.0,1
2022-11-29 13:12:00-05:00,11506.7392578125,11511.01953125,11506.7314453125,11509.5439453125,2392074,0.0,0.0,1
2022-11-29 13:14:00-05:00,11509.3154296875,11514.7197265625,11500.8076171875,11500.8076171875,2270385,0.0,0.0,0
2022-11-29 13:16:00-05:00,11499.01171875,11499.01171875,11491.4072265625,11492.775390625,3376358,0.0,0.0,0
2022-11-29 13:18:00-05:00,11492.8056640625,11492.8056640625,11486.6337890625,11489.4990234375,2339477,0.0,0.0,0
2022-11-29 13:20:00-05:00,11489.7841796875,11490.3486328125,11482.1923828125,11482.1962890625,2800957,0.0,0.0,0
2022-11-29 13:22:00-05:00,11482.16015625,11482.841796875,11478.3359375,11482.375,2606524,0.0,0.0,1
2022-11-29 13:24:00-05:00,11482.6923828125,11483.1103515625,11473.0390625,11473.0390625,1997258,0.0,0.0,0
2022-11-29 13:26:00-05:00,11470.1689453125,11472.2451171875,11466.5263671875,11468.572265625,3583652,0.0,0.0,0
2022-11-29 13:28:00-05:00,11468.6455078125,11468.892578125,11463.8076171875,11463.8076171875,2098451,0.0,0.0,0
2022-11-29 13:30:00-05:00,11462.794921875,11465.1923828125,11461.68359375,11462.1884765625,2681680,0.0,0.0,0
2022-11-29 13:32:00-05:00,11462.1220703125,11465.955078125,11461.818359375,11464.001953125,2383168,0.0,0.0,1
2022-11-29 13:34:00-05:00,11464.2041015625,11468.4150390625,11464.2041015625,11466.697265625,2322760,0.0,0.0,1
2022-11-29 13:36:00-05:00,11466.4970703125,11470.767578125,11466.46484375,11468.810546875,2316595,0.0,0.0,1
2022-11-29 13:38:00-05:00,11468.896484375,11476.224609375,11468.896484375,11475.0185546875,2377614,0.0,0.0,1
2022-11-29 13:40:00-05:00,11474.6279296875,11475.8837890625,11473.033203125,11474.849609375,2074790,0.0,0.0,1
2022-11-29 13:42:00-05:00,11474.7509765625,11481.66015625,11474.7509765625,11481.66015625,2446554,0.0,0.0,1
2022-11-29 13:44:00-05:00,11481.82421875,11484.7978515625,11480.1865234375,11482.8232421875,2606232,0.0,0.0,1
2022-11-29 13:46:00-05:00,11483.802734375,11488.515625,11483.802734375,11488.515625,3101312,0.0,0.0,1
2022-11-29 13:48:00-05:00,11488.61328125,11490.15625,11487.5888671875,11487.5888671875,2770798,0.0,0.0,0
2022-11-29 13:50:00-05:00,11486.5419921875,11488.5712890625,11484.6650390625,11487.453125,2194807,0.0,0.0,1
2022-11-29 13:52:00-05:00,11487.3154296875,11487.3154296875,11481.3876953125,11482.884765625,2876428,0.0,0.0,0
2022-11-29 13:54:00-05:00,11482.6689453125,11494.599609375,11482.587890625,11492.0810546875,2889941,0.0,0.0,1
2022-11-29 13:56:00-05:00,11492.234375,11497.7705078125,11492.203125,11496.341796875,2284986,0.0,0.0,1
2022-11-29 13:58:00-05:00,11496.685546875,11500.6884765625,11496.685546875,11500.1396484375,1827824,0.0,0.0,1
2022-11-29 14:00:00-05:00,11500.802734375,11518.2802734375,11500.802734375,11517.0205078125,3936209,0.0,0.0,1
2022-11-29 14:02:00-05:00,11518.2451171875,11530.4619140625,11518.119140625,11525.6552734375,3338821,0.0,0.0,1
2022-11-29 14:04:00-05:00,11526.69140625,11527.41796875,11522.6142578125,11522.740234375,2303879,0.0,0.0,0
2022-11-29 14:06:00-05:00,11522.7978515625,11522.7978515625,11514.9306640625,11515.7119140625,2173640,0.0,0.0,0
2022-11-29 14:08:00-05:00,11515.9189453125,11521.8837890625,11514.736328125,11517.9345703125,2165690,0.0,0.0,1
2022-11-29 14:10:00-05:00,11517.1171875,11520.32421875,11516.1689453125,11516.4443359375,1978742,0.0,0.0,0
2022-11-29 14:12:00-05:00,11516.4970703125,11516.6767578125,11512.474609375,11512.474609375,1934617,0.0,0.0,0
2022-11-29 14:14:00-05:00,11512.056640625,11518.6630859375,11512.056640625,11516.9482421875,1834215,0.0,0.0,1
2022-11-29 14:16:00-05:00,11517.1123046875,11518.0732421875,11515.228515625,11515.9912109375,768694,0.0,0.0,0
2022-11-29 14:18:00-05:00,11516.1455078125,11516.1455078125,11512.7724609375,11512.7724609375,1869496,0.0,0.0,0
2022-11-29 14:20:00-05:00,11512.140625,11513.83203125,11510.53125,11511.8154296875,1853596,0.0,0.0,0
2022-11-29 14:22:00-05:00,11511.6025390625,11512.212890625,11506.8515625,11506.9453125,2072357,0.0,0.0,0
2022-11-29 14:24:00-05:00,11507.55859375,11507.7177734375,11498.7822265625,11500.021484375,2209989,0.0,0.0,0
2022-11-29 14:26:00-05:00,11500.529296875,11500.546875,11490.2626953125,11490.2626953125,2122856,0.0,0.0,0
2022-11-29 14:28:00-05:00,11489.9033203125,11493.857421875,11489.9033203125,11492.837890625,2173336,0.0,0.0,1
2022-11-29 14:30:00-05:00,11492.84375,11492.84375,11483.90234375,11483.90234375,2354560,0.0,0.0,0
2022-11-29 14:32:00-05:00,11483.9697265625,11490.8779296875,11483.482421875,11487.2861328125,1959537,0.0,0.0,1
2022-11-29 14:34:00-05:00,11487.32421875,11490.3671875,11485.4423828125,11489.8583984375,1811199,0.0,0.0,1
2022-11-29 14:36:00-05:00,11489.724609375,11489.724609375,11485.248046875,11486.8798828125,2133250,0.0,0.0,0
2022-11-29 14:38:00-05:00,11487.0107421875,11487.158203125,11478.7607421875,11487.158203125,2310704,0.0,0.0,1
2022-11-29 14:40:00-05:00,11487.5546875,11490.5361328125,11481.4287109375,11483.203125,2505122,0.0,0.0,0
2022-11-29 14:42:00-05:00,11483.0693359375,11483.984375,11478.6884765625,11479.84375,2045571,0.0,0.0,0
2022-11-29 14:44:00-05:00,11479.3466796875,11479.3466796875,11474.455078125,11475.7373046875,2039292,0.0,0.0,0
2022-11-29 14:46:00-05:00,11476.20703125,11476.755859375,11473.12109375,11476.1689453125,2147854,0.0,0.0,0
2022-11-29 14:48:00-05:00,11476.0439453125,11477.2646484375,11474.48828125,11476.111328125,2078927,0.0,0.0,1
2022-11-29 14:50:00-05:00,11476.005859375,11481.111328125,11475.939453125,11481.111328125,1733752,0.0,0.0,1
2022-11-29 14:52:00-05:00,11481.4453125,11486.5986328125,11481.4453125,11485.4345703125,2157908,0.0,0.0,1
2022-11-29 14:54:00-05:00,11484.8193359375,11484.86328125,11480.5068359375,11483.60546875,2313939,0.0,0.0,0
2022-11-29 14:56:00-05:00,11483.62109375,11486.5712890625,11481.73046875,11482.5615234375,2016998,0.0,0.0,0
2022-11-29 14:58:00-05:00,11482.47265625,11490.0,11482.47265625,11490.0,2024733,0.0,0.0,1
2022-11-29 15:00:00-05:00,11490.470703125,11497.8896484375,11489.1923828125,11497.8896484375,2796861,0.0,0.0,1
2022-11-29 15:02:00-05:00,11497.732421875,11497.732421875,11487.572265625,11488.6259765625,1928579,0.0,0.0,0
2022-11-29 15:04:00-05:00,11489.484375,11492.6171875,11482.7314453125,11492.6171875,2950514,0.0,0.0,1
2022-11-29 15:06:00-05:00,11492.6376953125,11496.892578125,11492.4033203125,11496.287109375,2203961,0.0,0.0,1
2022-11-29 15:08:00-05:00,11496.0478515625,11502.6328125,11495.947265625,11501.4228515625,2222968,0.0,0.0,1
2022-11-29 15:10:00-05:00,11501.81640625,11501.81640625,11496.23828125,11498.056640625,2527008,0.0,0.0,0
2022-11-29 15:12:00-05:00,11497.935546875,11499.7373046875,11494.166015625,11499.6513671875,2039014,0.0,0.0,1
2022-11-29 15:14:00-05:00,11499.5087890625,11501.126953125,11498.4638671875,11499.5908203125,2220958,0.0,0.0,1
2022-11-29 15:16:00-05:00,11500.36328125,11502.9033203125,11499.064453125,11500.55078125,3064816,0.0,0.0,1
2022-11-29 15:18:00-05:00,11499.6376953125,11499.6376953125,11494.732421875,11497.0947265625,2196536,0.0,0.0,0
2022-11-29 15:20:00-05:00,11496.8525390625,11507.2197265625,11496.8525390625,11502.1162109375,3409499,0.0,0.0,1
2022-11-29 15:22:00-05:00,11502.158203125,11505.1806640625,11496.265625,11496.265625,2444379,0.0,0.0,0
2022-11-29 15:24:00-05:00,11495.0283203125,11495.0283203125,11487.580078125,11487.9775390625,4046318,0.0,0.0,0
2022-11-29 15:26:00-05:00,11488.203125,11488.349609375,11486.271484375,11488.3427734375,2124443,0.0,0.0,1
2022-11-29 15:28:00-05:00,11488.37890625,11498.2431640625,11487.7333984375,11494.7978515625,3358163,0.0,0.0,1
2022-11-29 15:30:00-05:00,11495.0107421875,11498.1826171875,11488.048828125,11488.8837890625,3687433,0.0,0.0,0
2022-11-29 15:32:00-05:00,11489.419921875,11507.8017578125,11489.0634765625,11506.119140625,5383061,0.0,0.0,1
2022-11-29 15:34:00-05:00,11505.587890625,11509.166015625,11503.8056640625,11505.29296875,3589369,0.0,0.0,0
2022-11-29 15:36:00-05:00,11505.5458984375,11505.5458984375,11492.189453125,11493.576171875,3931539,0.0,0.0,0
2022-11-29 15:38:00-05:00,11493.767578125,11497.0634765625,11492.884765625,11496.880859375,2127569,0.0,0.0,1
2022-11-29 15:40:00-05:00,11496.7236328125,11504.697265625,11495.798828125,11504.1123046875,3530018,0.0,0.0,1
2022-11-29 15:42:00-05:00,11504.39453125,11506.83984375,11502.056640625,11504.6064453125,3631540,0.0,0.0,1
2022-11-29 15:44:00-05:00,11504.6044921875,11504.751953125,11489.7548828125,11490.1103515625,4641542,0.0,0.0,0
2022-11-29 15:46:00-05:00,11490.0400390625,11490.3388671875,11484.681640625,11485.8505859375,4868052,0.0,0.0,0
2022-11-29 15:48:00-05:00,11485.5234375,11495.2373046875,11485.5234375,11495.2373046875,4210099,0.0,0.0,1
2022-11-29 15:50:00-05:00,11499.5458984375,11501.6767578125,11487.0390625,11491.0517578125,6924949,0.0,0.0,0
2022-11-29 15:52:00-05:00,11491.20703125,11495.8818359375,11487.576171875,11487.576171875,6563262,0.0,0.0,0
2022-11-29 15:54:00-05:00,11487.384765625,11502.357421875,11487.384765625,11502.357421875,10257219,0.0,0.0,1
2022-11-29 15:56:00-05:00,11502.26171875,11509.1435546875,11502.255859375,11507.599609375,10339523,0.0,0.0,1
2022-11-29 15:58:00-05:00,11506.734375,11509.521484375,11504.6591796875,11504.931640625,12426417,0.0,0.0,0
2022-11-30 09:30:00-05:00,11505.51171875,11516.9453125,11504.28515625,11506.0595703125,5707612,0.0,0.0,1
2022-11-30 09:32:00-05:00,11507.044921875,11533.8525390625,11501.982421875,11533.8525390625,10092400,0.0,0.0,1
2022-11-30 09:34:00-05:00,11539.1474609375,11550.681640625,11536.96875,11542.5712890625,9953236,0.0,0.0,1
2022-11-30 09:36:00-05:00,11544.822265625,11546.05078125,11522.25390625,11522.25390625,8594338,0.0,0.0,0
2022-11-30 09:38:00-05:00,11522.994140625,11522.994140625,11513.9033203125,11516.8818359375,7550318,0.0,0.0,0
2022-11-30 09:40:00-05:00,11523.099609375,11528.8447265625,11520.955078125,11520.955078125,8401412,0.0,0.0,0
2022-11-30 09:42:00-05:00,11550.2392578125,11550.2392578125,11535.7861328125,11542.5166015625,9420585,0.0,0.0,0
2022-11-30 09:44:00-05:00,11541.416015625,11552.8291015625,11540.5751953125,11544.0537109375,6241180,0.0,0.0,1
2022-11-30 09:46:00-05:00,11539.5556640625,11540.048828125,11533.15625,11533.244140625,7036275,0.0,0.0,0
2022-11-30 09:48:00-05:00,11532.6103515625,11534.380859375,11527.4345703125,11532.53515625,5448225,0.0,0.0,0
2022-11-30 09:50:00-05:00,11532.09765625,11539.4677734375,11531.244140625,11536.2666015625,6034845,0.0,0.0,1
2022-11-30 09:52:00-05:00,11533.5185546875,11538.1875,11522.73828125,11538.1875,12454629,0.0,0.0,1
2022-11-30 09:54:00-05:00,11537.8251953125,11543.41015625,11534.0712890625,11539.814453125,6865146,0.0,0.0,1
2022-11-30 09:56:00-05:00,11543.2646484375,11543.2646484375,11536.37890625,11536.9697265625,5811205,0.0,0.0,0
2022-11-30 09:58:00-05:00,11537.291015625,11544.9970703125,11536.42578125,11541.173828125,4933172,0.0,0.0,1
2022-11-30 10:00:00-05:00,11544.8974609375,11545.5390625,11506.267578125,11508.2099609375,7689473,0.0,0.0,0
2022-11-30 10:02:00-05:00,11509.189453125,11523.8212890625,11509.189453125,11523.8212890625,4448577,0.0,0.0,1
2022-11-30 10:04:00-05:00,11524.5634765625,11533.1962890625,11524.5634765625,11531.568359375,4756123,0.0,0.0,1
2022-11-30 10:06:00-05:00,11530.2626953125,11546.1435546875,11527.12109375,11545.9775390625,4604562,0.0,0.0,1
2022-11-30 10:08:00-05:00,11544.5458984375,11553.6142578125,11544.5458984375,11552.998046875,5595936,0.0,0.0,1
2022-11-30 10:10:00-05:00,11550.5576171875,11552.939453125,11544.396484375,11552.939453125,4296368,0.0,0.0,1
2022-11-30 10:12:00-05:00,11553.1650390625,11553.1650390625,11537.02734375,11537.02734375,4046211,0.0,0.0,0
2022-11-30 10:14:00-05:00,11540.9033203125,11540.9033203125,11532.9404296875,11537.4501953125,4721150,0.0,0.0,0
2022-11-30 10:16:00-05:00,11536.8388671875,11536.8388671875,11525.212890625,11525.212890625,3664987,0.0,0.0,0
2022-11-30 10:18:00-05:00,11524.9775390625,11527.392578125,11521.5849609375,11525.5771484375,4472886,0.0,0.0,1
2022-11-30 10:20:00-05:00,11524.2626953125,11527.2919921875,11524.0400390625,11526.5078125,4285191,0.0,0.0,1
2022-11-30 10:22:00-05:00,11526.4560546875,11536.1103515625,11526.1845703125,11536.0576171875,3583821,0.0,0.0,1
2022-11-30 10:24:00-05:00,11536.3896484375,11542.8916015625,11536.34375,11536.34375,4507728,0.0,0.0,0
2022-11-30 10:26:00-05:00,11536.4462890625,11536.7890625,11523.7109375,11525.7548828125,4116919,0.0,0.0,0
2022-11-30 10:28:00-05:00,11526.7822265625,11536.9716796875,11525.8193359375,11534.0791015625,4207756,0.0,0.0,1
2022-11-30 10:30:00-05:00,11535.2666015625,11538.0947265625,11527.4140625,11532.0205078125,4183170,0.0,0.0,0
2022-11-30 10:32:00-05:00,11530.130859375,11530.7958984375,11522.0390625,11522.0390625,3400522,0.0,0.0,0
2022-11-30 10:34:00-05:00,11521.15234375,11532.1845703125,11520.375,11532.1845703125,3811673,0.0,0.0,1
2022-11-30 10:36:00-05:00,11532.7666015625,11534.6201171875,11526.2431640625,11529.5888671875,3600534,0.0,0.0,0
2022-11-30 10:38:00-05:00,11530.6728515625,11530.8974609375,11525.01953125,11526.3603515625,3319351,0.0,0.0,0
2022-11-30 10:40:00-05:00,11529.0537109375,11535.7099609375,11528.29296875,11535.205078125,3314011,0.0,0.0,1
2022-11-30 10:42:00-05:00,11536.0625,11536.4404296875,11528.205078125,11530.9375,4724273,0.0,0.0,0
2022-11-30 10:44:00-05:00,11531.3740234375,11532.28125,11514.6162109375,11514.6162109375,3366291,0.0,0.0,0
2022-11-30 10:46:00-05:00,11514.357421875,11514.7158203125,11505.8388671875,11506.7919921875,3896007,0.0,0.0,0
2022-11-30 10:48:00-05:00,11506.0712890625,11511.35546875,11505.826171875,11510.1689453125,3275579,0.0,0.0,1
2022-11-30 10:50:00-05:00,11507.97265625,11513.4619140625,11503.2431640625,11508.6513671875,3385467,0.0,0.0,1
2022-11-30 10:52:00-05:00,11507.76953125,11510.8046875,11507.1552734375,11509.6787109375,3310244,0.0,0.0,1
2022-11-30 10:54:00-05:00,11509.7177734375,11509.7177734375,11502.93359375,11506.0224609375,2530701,0.0,0.0,0
2022-11-30 10:56:00-05:00,11506.64453125,11512.8525390625,11506.64453125,11510.7314453125,3012361,0.0,0.0,1
2022-11-30 10:58:00-05:00,11513.087890625,11513.087890625,11509.82421875,11510.1396484375,2752640,0.0,0.0,0
2022-11-30 11:00:00-05:00,11510.501953125,11517.228515625,11506.171875,11506.171875,3975223,0.0,0.0,0
2022-11-30 11:02:00-05:00,11506.6787109375,11507.93359375,11504.34375,11504.5654296875,3342175,0.0,0.0,0
2022-11-30 11:04:00-05:00,11504.783203125,11504.783203125,11494.07421875,11501.2275390625,4284880,0.0,0.0,0
2022-11-30 11:06:00-05:00,11503.1064453125,11509.8056640625,11503.1064453125,11509.8056640625,1597122,0.0,0.0,1
2022-11-30 11:08:00-05:00,11518.962890625,11526.1865234375,11518.6328125,11525.6591796875,276544803,0.0,0.0,1
2022-11-30 11:10:00-05:00,11522.8740234375,11530.3232421875,11522.8740234375,11526.921875,279849433,0.0,0.0,1
2022-11-30 11:12:00-05:00,11526.4599609375,11527.8564453125,11525.16796875,11526.4189453125,3128350,0.0,0.0,0
2022-11-30 11:14:00-05:00,11527.9482421875,11530.630859375,11524.9599609375,11526.4443359375,2869963,0.0,0.0,0
2022-11-30 11:16:00-05:00,11526.6767578125,11533.75390625,11520.646484375,11520.646484375,3038281,0.0,0.0,0
2022-11-30 11:18:00-05:00,11521.26953125,11526.130859375,11519.7646484375,11526.130859375,2094266,0.0,0.0,1
2022-11-30 11:20:00-05:00,11524.158203125,11530.8505859375,11523.21484375,11528.8623046875,3425293,0.0,0.0,1
2022-11-30 11:22:00-05:00,11529.5224609375,11529.8623046875,11521.267578125,11523.4619140625,2828702,0.0,0.0,0
2022-11-30 11:24:00-05:00,11525.228515625,11527.2666015625,11523.720703125,11527.2666015625,2185199,0.0,0.0,1
2022-11-30 11:26:00-05:00,11528.1708984375,11536.2900390625,11527.0185546875,11532.58984375,2737499,0.0,0.0,1
2022-11-30 11:28:00-05:00,11533.3876953125,11535.1357421875,11530.31640625,11530.880859375,2721820,0.0,0.0,0
2022-11-30 11:30:00-05:00,11532.5556640625,11539.5634765625,11532.5556640625,11538.650390625,4226952,0.0,0.0,1
2022-11-30 11:32:00-05:00,11537.779296875,11537.779296875,11525.423828125,11528.162109375,3381509,0.0,0.0,0
2022-11-30 11:34:00-05:00,11528.423828125,11544.6806640625,11528.423828125,11542.3671875,3819710,0.0,0.0,1
2022-11-30 11:36:00-05:00,11542.7421875,11546.3564453125,11542.7421875,11546.3564453125,2767338,0.0,0.0,1
2022-11-30 11:38:00-05:00,11546.7783203125,11550.2705078125,11544.623046875,11550.2705078125,2547924,0.0,0.0,1
2022-11-30 11:40:00-05:00,11550.693359375,11551.146484375,11547.3369140625,11549.615234375,2814418,0.0,0.0,0
2022-11-30 11:42:00-05:00,11550.8466796875,11552.4384765625,11546.5947265625,11547.296875,2355829,0.0,0.0,0
2022-11-30 11:44:00-05:00,11547.5283203125,11548.4638671875,11542.70703125,11548.1376953125,2778026,0.0,0.0,1
2022-11-30 11:46:00-05:00,11547.7109375,11551.29296875,11545.369140625,11547.4013671875,3314088,0.0,0.0,0
2022-11-30 11:48:00-05:00,11546.9619140625,11549.1494140625,11546.650390625,11548.978515625,2216480,0.0,0.0,1
2022-11-30 11:50:00-05:00,11549.70703125,11551.09765625,11544.541015625,11547.001953125,2873593,0.0,0.0,0
2022-11-30 11:52:00-05:00,11547.5068359375,11549.7685546875,11540.650390625,11549.7685546875,2886916,0.0,0.0,1
2022-11-30 11:54:00-05:00,11549.2333984375,11550.244140625,11542.578125,11542.8291015625,2697247,0.0,0.0,0
2022-11-30 11:56:00-05:00,11543.9013671875,11543.9013671875,11538.7529296875,11538.7939453125,2377527,0.0,0.0,0
2022-11-30 11:58:00-05:00,11538.6923828125,11543.169921875,11537.095703125,11541.4296875,1833592,0.0,0.0,1
2022-11-30 12:00:00-05:00,11540.2744140625,11542.9072265625,11537.9287109375,11540.736328125,2273845,0.0,0.0,1
2022-11-30 12:02:00-05:00,11539.923828125,11541.5439453125,11537.75390625,11540.359375,2127589,0.0,0.0,1
2022-11-30 12:04:00-05:00,11540.859375,11544.3955078125,11540.2958984375,11541.890625,2277163,0.0,0.0,1
2022-11-30 12:06:00-05:00,11542.482421875,11543.0634765625,11530.8525390625,11533.4384765625,2982404,0.0,0.0,0
2022-11-30 12:08:00-05:00,11533.7626953125,11536.5712890625,11529.4970703125,11530.328125,2468387,0.0,0.0,0
2022-11-30 12:10:00-05:00,11530.6181640625,11533.6220703125,11528.0263671875,11528.2109375,1992510,0.0,0.0,0
2022-11-30 12:12:00-05:00,11528.109375,11529.1796875,11526.212890625,11526.919921875,3183866,0.0,0.0,0
2022-11-30 12:14:00-05:00,11526.4091796875,11526.99609375,11522.82421875,11522.9013671875,1916358,0.0,0.0,0
2022-11-30 12:16:00-05:00,11522.62109375,11522.62109375,11510.8037109375,11510.8037109375,2703315,0.0,0.0,0
2022-11-30 12:18:00-05:00,11510.5673828125,11511.73046875,11500.0947265625,11501.5244140625,3082438,0.0,0.0,0
2022-11-30 12:20:00-05:00,11500.474609375,11500.474609375,11482.1337890625,11482.1337890625,4237408,0.0,0.0,0
2022-11-30 12:22:00-05:00,11481.8857421875,11498.486328125,11481.8857421875,11498.013671875,2986663,0.0,0.0,1
2022-11-30 12:24:00-05:00,11497.890625,11498.1259765625,11493.0107421875,11493.0107421875,2505348,0.0,0.0,0
2022-11-30 12:26:00-05:00,11493.1201171875,11498.7236328125,11492.3330078125,11498.0693359375,2137197,0.0,0.0,1
2022-11-30 12:28:00-05:00,11498.1728515625,11500.0029296875,11498.1728515625,11499.0390625,2098834,0.0,0.0,1
2022-11-30 12:30:00-05:00,11498.505859375,11501.6650390625,11497.2138671875,11500.1728515625,2397733,0.0,0.0,1
2022-11-30 12:32:00-05:00,11500.130859375,11503.8466796875,11498.0927734375,11498.0927734375,1932718,0.0,0.0,0
2022-11-30 12:34:00-05:00,11499.1171875,11502.908203125,11498.4033203125,11498.4033203125,1843103,0.0,0.0,0
2022-11-30 12:36:00-05:00,11497.193359375,11497.6298828125,11488.404296875,11493.5927734375,2686814,0.0,0.0,0
2022-11-30 12:38:00-05:00,11493.5361328125,11496.3544921875,11490.046875,11491.1904296875,1991475,0.0,0.0,0
2022-11-30 12:40:00-05:00,11491.810546875,11498.5185546875,11489.9052734375,11498.017578125,2362060,0.0,0.0,1
2022-11-30 12:42:00-05:00,11497.828125,11506.4482421875,11497.6533203125,11504.841796875,2566503,0.0,0.0,1
2022-11-30 12:44:00-05:00,11504.6337890625,11507.5556640625,11502.890625,11507.4384765625,2054358,0.0,0.0,1
2022-11-30 12:46:00-05:00,11507.2841796875,11510.33984375,11506.265625,11506.4150390625,2102663,0.0,0.0,0
2022-11-30 12:48:00-05:00,11505.8232421875,11510.1142578125,11505.029296875,11509.4775390625,2362105,0.0,0.0,1
2022-11-30 12:50:00-05:00,11510.2353515625,11512.12890625,11508.9853515625,11508.9853515625,1961917,0.0,0.0,0
2022-11-30 12:52:00-05:00,11509.2841796875,11513.556640625,11508.478515625,11512.9736328125,1975453,0.0,0.0,1
2022-11-30 12:54:00-05:00,11512.4697265625,11516.259765625,11511.8701171875,11513.064453125,1563663,0.0,0.0,1
2022-11-30 12:56:00-05:00,11513.4892578125,11514.7099609375,11512.3232421875,11513.06640625,1880351,0.0,0.0,0
2022-11-30 12:58:00-05:00,11512.78125,11513.0947265625,11508.0390625,11509.8271484375,3322229,0.0,0.0,0
2022-11-30 13:00:00-05:00,11509.927734375,11515.681640625,11509.583984375,11515.681640625,2330561,0.0,0.0,1
2022-11-30 13:02:00-05:00,11515.39453125,11518.2900390625,11512.7236328125,11518.2900390625,2380872,0.0,0.0,1
2022-11-30 13:04:00-05:00,11518.5625,11525.8134765625,11518.5625,11524.4716796875,2448754,0.0,0.0,1
2022-11-30 13:06:00-05:00,11525.1708984375,11532.5380859375,11524.9990234375,11530.109375,2545128,0.0,0.0,1
2022-11-30 13:08:00-05:00,11530.4912109375,11536.8466796875,11530.0693359375,11536.8466796875,2165564,0.0,0.0,1
2022-11-30 13:10:00-05:00,11536.865234375,11538.5986328125,11535.3427734375,11538.162109375,1610596,0.0,0.0,1
2022-11-30 13:12:00-05:00,11537.9462890625,11546.35546875,11536.6767578125,11541.849609375,1950841,0.0,0.0,1
2022-11-30 13:14:00-05:00,11542.0810546875,11543.087890625,11540.99609375,11540.9990234375,2733129,0.0,0.0,0
2022-11-30 13:16:00-05:00,11540.0966796875,11541.7412109375,11539.18359375,11540.73828125,1786926,0.0,0.0,1
2022-11-30 13:18:00-05:00,11540.4697265625,11541.69921875,11537.46875,11537.46875,1890965,0.0,0.0,0
2022-11-30 13:20:00-05:00,11537.46875,11540.7041015625,11534.806640625,11535.6640625,2287186,0.0,0.0,0
2022-11-30 13:22:00-05:00,11535.484375,11536.6630859375,11534.591796875,11534.6669921875,1636040,0.0,0.0,0
2022-11-30 13:24:00-05:00,11534.7763671875,11542.31640625,11534.7763671875,11542.07421875,1945965,0.0,0.0,1
2022-11-30 13:26:00-05:00,11542.32421875,11542.32421875,11537.18359375,11538.4287109375,1845103,0.0,0.0,0
2022-11-30 13:28:00-05:00,11538.3369140625,11542.6259765625,11538.052734375,11539.5283203125,1875168,0.0,0.0,1
2022-11-30 13:30:00-05:00,11539.859375,11629.34765625,11519.6552734375,11617.2216796875,15202861,0.0,0.0,1
2022-11-30 13:32:00-05:00,11633.2568359375,11633.2568359375,11579.115234375,11586.2548828125,5060307,0.0,0.0,0
2022-11-30 13:34:00-05:00,11575.41796875,11613.8427734375,11575.41796875,11613.8427734375,5200663,0.0,0.0,1
2022-11-30 13:36:00-05:00,11611.6474609375,11625.01171875,11606.3994140625,11624.2578125,4660434,0.0,0.0,1
2022-11-30 13:38:00-05:00,11621.8876953125,11683.443359375,11621.8876953125,11671.970703125,10304094,0.0,0.0,1
2022-11-30 13:40:00-05:00,11678.2158203125,11688.9765625,11670.927734375,11671.5068359375,6969539,0.0,0.0,0
2022-11-30 13:42:00-05:00,11671.4873046875,11671.4873046875,11644.6103515625,11652.798828125,6394150,0.0,0.0,0
2022-11-30 13:44:00-05:00,11653.3525390625,11667.2666015625,11649.6728515625,11651.546875,5628245,0.0,0.0,0
2022-11-30 13:46:00-05:00,11651.21875,11656.8173828125,11617.4130859375,11639.6201171875,6641272,0.0,0.0,0
